HMY,HTAX,HUSUALACCT,SCODE,SADDR1,IENTTYPE,ITYPE,SADDR2,SCITY,SSTATE,SZIPCODE,SEXTRAADDRLINE,FSALESTAX,ILATETYPE,DLATEPERCENT,SLATEMIN,SLATEPERDAY,BCOMMTYPE,DCOMMAMT,SCOMMMIN,BCOMMPOSTED,SCOMMPOSTEDAMT,SCASHRESERVE,DTMGMTDATE,IENDOFYEAR,BEXCLUDE,BACCRUAL,BSITE,BASSOCIATION,IPROPTYPE,SMAINTLIMIT,DWOCOMM,IPORTFOLIO,DPPRICE,ITYPERES,SNCREIF,HIDEALLEASE,IRERENT,SACQUIRE,SDISPOSE,HPAYER,DGSTRATE,HPROPSTORAGE,HMVENDOR,CNSFFEE,HNSFCHGCODE,SPROPSTORATTN,SADDR3,SADDR4,HCOUNTRY,iPropReportingType,dtStamp,sPeriod,bInactive,dtInactive,hLegalEntity,sHmProjectType,iUnitTypes,iTypeCommercial,iTypeCondo,iTypeStudent,iTypeSenior,iTypeMilitary,iTypeAffordable,iTypePublicHousing,iTypeCoop,iTypeAssociation,iSubTypeAssoc,iTypeInternational,hcompany,iType2,hUserCreatedBy,hUserModifiedBy,dtCreated,dtLastModified,dtNCREIFInService,dSalesPrice,hCommMLA,HESTATE,bEstate,iTypeCSH,hForeigndb,sExtReference,dtNCREIFStopSubmission,bSiteStuff,tRowVersion,iMktRentalType,hMktRecExpPool,hIncTable,dtEffective,bExcludeModels,bVendorCafe,dtVCSync,iTypeStorage,bResidentScreening,dtResidentScreeningSync,hIncentiveRateId,hCopyFrom,iTypeSFH
751,NULL,NULL,lt_2822 ,Lotus Pacific Development Inc.,NULL,3,,,,,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,1,NULL,NULL,NULL,0,NULL,184,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,3,38:37.4,11:39.8,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x0000000004006389,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
752,NULL,NULL,lt_2435 ,1333196 Limited Partnership,NULL,3,,,,,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,1,NULL,NULL,NULL,0,NULL,2214,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,2,2,54:46.3,54:46.3,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x000000000400638A,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
753,NULL,NULL,lt_2436 ,1333196 BC Ltd.,NULL,3,,,,,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,1,NULL,NULL,NULL,0,NULL,2214,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,2,2,55:29.3,55:29.3,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x000000000400638B,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
754,NULL,NULL,lt_2437 ,MacGyver Manor Holdings Ltd,NULL,3,,,,,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,1,NULL,NULL,NULL,0,NULL,2214,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,2,2,56:10.4,56:10.4,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x000000000400638C,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
755,NULL,NULL,lt_4102 ,MacGyver Manor,NULL,3,75 East 8th Avenue,Vancouver,BC,V5T 1M4,NULL,NULL,0,0,0,0,NULL,0,0,NULL,0,0,05:42.0,12,NULL,NULL,NULL,NULL,NULL,0,0,0,13738000,1,NULL,0,0,00:00.0,NULL,0,NULL,0,NULL,NULL,NULL,,,,1,NULL,NULL,NULL,0,NULL,2475,,NULL,0,0,0,0,0,0,0,0,0,0,1,NULL,0,2,100,57:22.5,14:42.0,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x00000000040652FF,0,0,0,NULL,0,-1,40:08.0,0,NULL,NULL,NULL,NULL,NULL
756,NULL,NULL,lt_2819 ,1333677 BC Limited Partnership,NULL,3,,,,,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,1,NULL,NULL,NULL,0,NULL,NULL,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,2,3,03:37.2,10:44.8,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x000000000400638D,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
757,NULL,NULL,.trpa   ,Transpacific Property List,NULL,11,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,NULL,NULL,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,3,04:19.8,37:54.0,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x0000000003FE4D3D,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
758,NULL,NULL,lt_5011c,Allendale Lot C,NULL,3,,,,,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,,,NULL,1,NULL,NULL,NULL,0,NULL,2329,,NULL,1,0,0,0,0,0,0,0,0,0,1,NULL,0,3,2,54:07.1,21:36.9,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x000000000400638E,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
759,NULL,NULL,lt_5011a,,NULL,3,Allandale Lot A property,,,,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,,,NULL,1,NULL,NULL,NULL,0,NULL,2330,,NULL,1,0,0,0,0,0,0,0,0,0,1,NULL,0,3,3,54:36.5,54:36.5,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x000000000400638F,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
760,NULL,NULL,l_5011cn,Allandale Lot C Holding Ltd.,NULL,3,,,,,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,1,NULL,NULL,NULL,0,NULL,2329,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,3,56:01.6,56:13.6,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x0000000004006390,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
761,NULL,NULL,l_5011an,Allandale Lot A Holding Ltd.,NULL,3,,,,,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,1,NULL,NULL,NULL,0,NULL,2330,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,3,56:56.8,56:56.8,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x0000000004006391,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
762,NULL,NULL,l_5011cp,Allandale Ventures (Lot C) LP,NULL,3,,,,,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,1,NULL,NULL,NULL,0,NULL,2329,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,3,57:50.2,57:50.2,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x0000000004006392,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
763,NULL,NULL,l_5011ap,Allandale Ventures (Lot A) LP,NULL,3,,,,,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,1,NULL,NULL,NULL,0,NULL,2330,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,3,58:17.4,58:17.4,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x0000000004006393,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
764,NULL,NULL,l_5011gp,Allandale Ventures GP Ltd.,NULL,3,,,,,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,1,NULL,NULL,NULL,0,NULL,2330,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,3,03:22.0,03:22.0,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x0000000004006394,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
765,NULL,NULL,l_5011cg,Allandale Ventures (Lot C) GP,NULL,3,,,,,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,1,NULL,NULL,NULL,0,NULL,2329,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,3,04:14.7,04:14.7,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x0000000004006395,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
767,NULL,NULL,.lotusen,Lotus All Entities,NULL,11,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,NULL,NULL,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,3,52:16.1,52:16.1,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x0000000003D6586A,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
768,NULL,NULL,lt_2828 ,Allandale Business Park LP,NULL,3,,,,,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,1,NULL,NULL,NULL,0,NULL,184,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,3,11:50.4,13:59.1,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x0000000004006396,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
769,NULL,NULL,lt_2442 ,Lotus-Crux Northrail Limited Partnership,NULL,3,,,,,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,1,NULL,NULL,NULL,0,NULL,2531,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,3,34:02.8,29:42.8,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x0000000004084EB1,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
771,NULL,NULL,lt_4201 ,Penelope Apartments,NULL,3,1415 East Broadway,Vancouver,BC,V5N 1V8,NULL,NULL,0,0,0,0,NULL,0,0,NULL,0,0,34:51.0,12,NULL,NULL,NULL,NULL,NULL,0,0,0,15200000,1,          ,0,0,00:00.0,NULL,0,NULL,0,NULL,NULL,NULL,,,,1,NULL,NULL,NULL,0,NULL,2663,,NULL,0,0,0,0,0,0,0,0,0,0,1,NULL,0,3,100,41:43.1,10:48.0,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x000000000407A66E,0,0,0,NULL,0,-1,51:15.0,0,NULL,NULL,NULL,NULL,NULL
772,NULL,NULL,.nw     ,4101 and 4102,NULL,11,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,NULL,NULL,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,3,15:28.1,15:28.1,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x0000000003D6586E,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
773,NULL,NULL,.asstmg ,For asset amanger,NULL,11,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,NULL,NULL,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,3,16:17.9,16:17.9,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x0000000003D6586F,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
774,NULL,NULL,le_regen,Regent Street Commercial Corporation,NULL,3,68 Forest Hill Road,Toronto,ON,M4V 2L5,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,1,NULL,NULL,NULL,0,NULL,2599,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,3,30:24.5,30:24.5,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x0000000004084E6F,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
775,NULL,NULL,lt_2824 ,New Horizons Car & Truck Rentals Ltd.,NULL,3,"2 Chedington Place, Suite 5D ",Toronto,ON,M4N 3R5 ,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,1,NULL,NULL,NULL,0,NULL,2600,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,3,31:07.4,12:15.2,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x0000000004084E70,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
776,NULL,NULL,lt_2827 ,The Surkis & Eisen Family Trust,NULL,3,,,,,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,1,NULL,NULL,NULL,0,NULL,NULL,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,3,39:05.1,13:33.1,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x0000000004084E71,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
777,NULL,NULL,lt_2826 ,Carolyn Curran Knight,NULL,3,5661 CYPRESS ST,VANCOUVER,BC,V6M 3R5,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,1,NULL,NULL,NULL,0,NULL,2606,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,3,37:27.1,12:29.7,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x0000000004006397,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
778,NULL,NULL,lt_2821 ,Michael Sadhra,NULL,3,10571 Odlin Road,RICHMOND,BC,V6X 1E3,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,1,NULL,NULL,NULL,0,NULL,2607,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,38,01:04.9,44:58.3,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x0000000004006398,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
779,NULL,NULL,lt_2817 ,Avraham Holdings Inc,NULL,3,"38 Avenue Road, Suite 715",Toronto,ON,M5R 2G2,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,1,NULL,NULL,NULL,0,NULL,NULL,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,9,152,27:56.5,52:10.6,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x0000000004006399,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
780,NULL,NULL,lt_2816 ,Mondella Ventures Ltd.,NULL,3,,,,,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,1,NULL,NULL,NULL,0,NULL,NULL,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,9,3,15:52.2,08:13.2,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x000000000400639A,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
781,NULL,NULL,lt_2818 ,Westbridge Mortgage Services Ltd,NULL,3,1118 Homer Street,Vancouver,BC,V6B 2G2,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Suite 110,,1,NULL,NULL,NULL,0,NULL,NULL,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,2,3,51:48.6,10:36.3,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x0000000004084E72,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
782,NULL,NULL,lt_2825 ,Faizal Esmail,NULL,3,,,,,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,1,NULL,NULL,NULL,0,NULL,NULL,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,9,2,10:47.3,15:04.2,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x0000000004084E73,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
784,NULL,NULL,lt_2823 ,Katherine Lee,NULL,3,,,,,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,1,NULL,NULL,NULL,0,NULL,NULL,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,9,3,34:07.9,11:51.8,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x000000000400639B,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
785,NULL,NULL,lt_2815 ,Scott Grieve,NULL,3,,,,,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,1,NULL,NULL,NULL,0,NULL,NULL,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,9,3,34:48.0,08:03.8,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x000000000400639C,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
786,NULL,NULL,lt_2814 ,Vantage Point Advisory Inc.,NULL,3,73 Hutchison Avenue,Ottawa,ON,K1Y 4A4,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,1,NULL,NULL,NULL,0,NULL,NULL,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,3,09:52.2,07:55.2,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x0000000004084E74,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
787,NULL,NULL,lt_2813 ,Thomas Vanderham,NULL,3,,,,,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,1,NULL,NULL,NULL,0,NULL,NULL,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,3,13:48.1,07:45.0,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x0000000004084E75,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
788,NULL,NULL,lt_2812 ,Atlas Athletics Inc,NULL,3,,,,,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,1,NULL,NULL,NULL,0,NULL,NULL,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,9,3,13:29.4,07:28.0,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x0000000004084E76,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
789,NULL,NULL,lt_2811 ,Gravity Marketing Inc,NULL,3,915 Evergreen Place,North Vancouver,BC,V7R 1R5,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,1,NULL,NULL,NULL,0,NULL,NULL,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,9,2,44:48.6,25:03.6,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x0000000004084E77,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
790,NULL,NULL,lt_2810 ,2632141 Ontario Ltd.,NULL,3,,,,,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,1,NULL,NULL,NULL,0,NULL,NULL,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,9,3,57:52.2,05:59.0,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x0000000004084E78,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
792,NULL,NULL,lt_2809 ,Aquarius Investment Corporation,NULL,3,,Vancouver,BC,V6S 2G5,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"#310-3596 West 28th Avenue,",,1,NULL,NULL,NULL,0,NULL,NULL,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,2,152,09:23.9,08:43.6,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x0000000004084E79,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
793,NULL,NULL,lt_2808 ,Dr Lauren Fineman Inc,NULL,3,1199 Seymour Street,Vancouver,BC,V6B 1K3,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Suite 3202,,1,NULL,NULL,NULL,0,NULL,NULL,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,2,3,01:39.8,05:37.0,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x0000000004084E7A,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
